Timespan, 1950-2016
Scenario, b;a;s;e
Used parameters below
f_MP, 0.14
f_shelf, 0.08
f_ocean, 0.92
f_pelagic, 0.92
M_P_discard, 4214.0
M_MP_discard, 686.0000000000001
M_sMP_discard, 576
M_P_SurfOcean, 0.23
M_MP_SurfOcean, 0.036
M_sMP_SurfOcean, 0.0028
M_MPsMP_DeepOcean, 80
M_sMP_atmo, 0.0036
M_sMP_soil, 29
M_MP_beach, 0.52
M_MP_sed, 0.001
M_Incinerated, 800
M_recycled, 750
F_river_tot, 0.72
F_sMP_oce_to_atm, 8.6
F_sMP_atm_to_oce, 7.6
F_sMP_atm_to_soil, 1.15
F_sMP_DiscInuse_to_atm, 0.183
LB19, 0.03
k_SurfOce_P_to_MP, 0.03
k_SurfOce_MP_to_sMP, 0.03
k_beach_P_to_MP, 0.03
k_beach_MP_to_sMP, 0.03
k_DeepOce_MP_to_sMP, 0.03
CF1, 5
k_Disc_P_to_MP, 0.006
k_Disc_MP_to_sMP, 0.006
k_P_surf_to_deep_oce, 0
k_MP_surf_to_deep_oce, 196
k_sMP_surf_to_deep_oce, 32.5
k_P_Disc_to_river, 8.542952064546749e-05
k_MP_Disc_to_river, 0.0005247813411078716
k_sMP_Disc_to_river, 0.0005247813411078716
k_Disc_sMP_to_atm, 0.0003177083333333333
k_SurfOce_P_beach, 0.154
k_SurfOce_MP_beach, 0.154
k_SurfOce_P_CoastSed, 0
k_SurfOce_MP_CoastSed, 196
k_SurfOce_sMP_CoastSed, 32.5
k_sMP_oce_to_atm, 3071.4285714285716
k_sMP_soil_to_atm, 0.0003177083333333333
k_sMP_atm_to_oce, 2111.111111111111
k_sMP_atm_to_soil, 319.4444444444444
k_sMP_soil_to_oce, 0.0005247813411078716
k_P_beached_to_oce, 0
k_MP_beached_to_oce, 0
###############
Data below
,Year,P_prod_tot,P_waste_tot,P_rec_tot,P_inc_tot,P_disc_tot,MP_disc_tot,P_use,P_disc,MP_disc,sMP_disc,P_SurfOce,MP_SurfOce,sMP_SurfOce,MP_DeepOce,sMP_DeepOce,sMP_atm,sMP_soil,P_beach,MP_beach,sMP_beach,MP_sed,sMP_sed
166,1966.6,157.91954484739185,63.671584864259536,0.0,0.0,54.75756298326362,8.914021880996344,94.24795998313233,53.170598571557484,10.159970410247906,0.2920781483607601,0.012135030751752776,2.9006402618191353e-05,1.5861715158501656e-07,0.02224774702012631,0.002875501348179875,1.12241300909096e-06,0.0009535826164035986,0.007593435880608794,0.0008328034205622163,8.471533047160386e-05,0.0021787966729380046,5.833619958184675e-06
167,1966.7,159.82549334581753,64.79995703063696,0.0,0.0,55.727963046348215,9.07199398428918,95.02553631518055,54.10835736237804,10.343436686382404,0.29820417415724193,0.01236784036093203,2.9532377270773762e-05,-9.968354167889905e-07,0.02270808948705535,0.0029445692626343186,2.371022718230511e-06,0.0009766633718693595,0.007759075209963731,0.0008537524307098651,8.724505370627929e-05,0.0022246900812734004,5.975896960485839e-06
168,1966.8,161.75501616683013,65.94405491380506,0.0,0.0,56.711887225872786,9.2321676879327,95.81096125302503,55.05906566834768,10.529550527556761,0.3044405520103439,0.012604398318783976,3.0066003524410486e-05,-2.6777093065936527e-06,0.023176591968288886,0.003015067497192781,4.175596392974289e-06,0.0010001956173631376,0.007927827041479443,0.0008751476600063952,8.983829127094885e-05,0.002271414207291682,6.121398402380899e-06
169,1966.9,163.7083301260908,67.10401116864337,0.0,0.0,57.70944960503376,9.394561563610063,96.60431895744739,56.02282966003007,10.718336571494918,0.31078886848243514,0.012844746352494527,3.0607353651869664e-05,-1.7590694834048383e-06,0.02365336843797518,0.0030870038054757183,3.2324541114457126e-06,0.0010243858510732564,0.008099740010511555,0.000896997286284511,9.249639405919888e-05,0.0023189811053330516,6.268654967029236e-06
170,1967.0,165.68565203924456,68.2799587132537,0.0,0.0,58.72076449339865,9.559194219855524,97.40569332599065,56.99975566970155,10.909819540419356,0.3172507248095238,0.01308892632789076,3.115650017315169e-05,1.1357537856595174e-06,0.02413853383234465,0.0031604072972782637,2.0058883131067863e-07,0.001049203458100002,0.008274863249430437,0.0009193096104252648,9.522073768238058e-05,0.002367402943254831,6.418024538471285e-06
171,1967.1,167.6871987219499,69.47203072896664,0.0,0.0,59.74594642691171,9.726084302055334,98.21516799298328,57.989950191258316,11.104024241094425,0.32382773695083433,0.0133369802482855,3.171351585542966e-05,1.4696374532927669e-06,0.024632204051286504,0.0032353293691009875,-1.2333766202956545e-07,0.0010743702349200633,0.008453246388258048,0.0009420930574833782,9.801272284048627e-05,0.002416692002819808,6.5717728660666504e-06
172,1967.2,169.7131869898662,70.68036066037739,0.0,0.0,60.78511016792501,9.895250492452854,99.03282632948881,58.993519880148796,11.300975564872802,0.33052153563825915,0.01358895025333694,3.227847371299696e-05,9.279731621883182e-07,0.025134495959908704,0.0033117869067102,4.788827666655618e-07,0.0011000019451292184,0.00863493955528137,0.000965356177810576,0.0001008737756963374,0.0024668606800834613,6.72913440514263e-06
173,1967.3,171.76383365863617,71.90508221529605,0.0,0.0,61.83837070515506,10.066711510141465,99.85875144334025,60.010571553232744,11.500698487730107,0.337333766425831,0.013844878617927969,3.2851447007193014e-05,-1.1140218405499114e-06,0.025645527390091818,0.0033898101024004237,2.667778842016147e-06,0.0011260682633997166,0.008819993377646542,0.0009891076481773461,0.00010380534825313919,0.002517921485781029,6.890470087863605e-06
174,1967.4,173.8393555439241,73.14632936478353,0.0,0.0,62.905843253714266,10.240486111069709,100.69302617914047,61.04121218871384,11.703218070311971,0.3442660897393653,0.014104807751070867,3.3432509246354064e-05,-1.0250542538120366e-06,0.026165417142048772,0.003469405662949738,2.6043480996938177e-06,0.0011528083725702923,0.009008458981938316,0.0010133562728936315,0.0001068089187354638,0.0025698870457156455,7.054067762490877e-06
175,1967.5,175.93996946137392,74.40423634309461,0.0,0.0,63.98764325506181,10.41659308803327,101.53573311827915,62.08554892599273,11.90855945796702,0.3513201809258929,0.014368780194822343,3.402173418574422e-05,-6.569970412954845e-07,0.02669428498586151,0.0035506113880045403,2.2464013729800846e-06,0.0011801145415610023,0.00920038799473471,0.0010381109849270603,0.00010988599197349359,0.002622770101144639,7.220887887195783e-06
176,1967.6,178.0658922266446,75.67893764776913,0.0,0.0,65.08388637708191,10.595051270687717,102.38695457887509,63.14368906564704,12.116747880801558,0.35849773030335136,0.014636838623226456,3.4619195827533485e-05,1.506439658690578e-06,0.027232251663029512,0.0036334465732424594,-9.078231973316204e-09,0.0012080923513401803,0.00939583254314999,0.001063380847020271,0.00011303809979071735,0.002676583509167531,7.390250508297623e-06
177,1967.7,180.2173406553951,76.97056803955554,0.0,0.0,66.1946885140182,10.775879525537828,103.24677261583913,64.21574006926774,12.32780865370999,0.3658004432101371,0.014909025841270192,3.5224968420721646e-05,1.1039093588520008e-06,0.02777943888800152,0.0037179638236804957,4.4874017111803464e-07,0.0012364755042118336,0.009594845255355474,0.0010891750528059616,0.00011626680139490919,0.002731340243112774,7.564340511753657e-06
178,1967.8,182.39453156326869,78.27926254247463,0.0,0.0,67.32016578652856,10.959096755946492,104.11526902079356,65.30180955941623,12.54176717642477,0.3732300400546742,0.015185384783856887,3.5839126461110254e-05,4.3875105352327e-07,0.028335969349700996,0.003804178773779845,1.1847700639751746e-06,0.0012654196628027704,0.009797479261082875,0.0011155029279200875,0.00011957368377244581,0.0027870533929243756,7.742096073962394e-06
179,1967.9,184.5976817659294,79.60515644372899,0.0,0.0,68.46043454160733,11.144721902122095,104.99252532220002,66.40200531944834,12.758648933545478,0.3807882563651728,0.015465958514803979,3.6461744691238933e-05,-1.5895454773513483e-06,0.02890196671305898,0.003892126511095275,3.3624805034205507e-06,0.0012948651861797963,0.010003788192115,0.0011423739311138329,0.00012296036208603683,0.0028437361655497145,7.924114811532456e-06
180,1968.0,186.8270080790203,80.94838529381578,0.0,0.0,69.61561135268194,11.332773941134255,105.87862278520399,67.51643529351357,12.978479494595009,0.38847684283915485,0.015750790225848722,3.709289810036937e-05,-3.1710173006462483e-06,0.029477555620522747,0.003981826195976136,5.068383164221009e-06,0.0013249367817455523,0.010213826182752848,0.001169797655362768,0.00012642848007567433,0.002901401885325389,8.109576978869452e-06
181,1968.1,189.0827273182008,82.3090849064326,0.0,0.0,70.78581301953241,11.523271886900629,106.77364241176763,68.64520758637615,13.201284514047964,0.39629756539325506,0.016039923235680688,3.773266192442294e-05,5.582550470375258e-07,0.030062861693578198,0.004073280260554816,1.1603414551308474e-06,0.0013559525878829564,0.010427647870273024,0.001197783828974989,0.00012997971046302233,0.0029600639943649382,8.296175559676544e-06
182,1968.2,191.36505629912992,83.68739135850902,0.0,0.0,71.97115656831816,11.716234790191326,107.6776649406203,69.78843046334441,13.427089731375734,0.4042522052128714,0.016333400988984552,3.8381111645949725e-05,1.3154240090127028e-06,0.0306580115342541,0.004166565195106108,3.950045783499829e-07,0.001387398787099848,0.010645308395364587,0.0012263423166966596,0.00013361575535905063,0.0030197360529451885,8.48801047744102e-06
183,1968.3,193.67421183745154,85.08344099022943,0.0,0.0,73.17175925159768,11.911681738632181,108.59077084722131,70.94621235019335,13.655920971090325,0.4123425588018332,0.016631267055499777,3.903832299410396e-05,2.635227372243079e-06,0.03126313272662128,0.004261691659348479,-9.645506641519664e-07,0.00141950966928051,0.010866863402549613,0.0012554831208155205,0.00013733834667497942,0.003080431739892547,8.68342410482418e-06
184,1968.4,196.01041074882963,86.49737040499241,0.0,0.0,74.3877385482938,12.109631856699002,109.51304034383621,72.11866183303117,13.887804142779872,0.4205704380322699,0.016933565129102986,3.9704371944598484e-05,7.776366361515667e-07,0.03187835383829998,0.004358711472513849,1.0356485937592518e-06,0.0014520592257986436,0.011092369040593379,0.0012852163822629791,0.00014114924653661607,0.003142164852970587,8.884304491483966e-06
185,1968.5,198.37386984890722,87.92931646945284,0.0,0.0,75.61921216372981,12.310104305723456,110.44455337945324,73.3058876582387,14.1227652411547,0.4289376701942263,0.017240339026896256,4.0379334719688314e-05,-1.0434789247906557e-06,0.032503804421941715,0.004457637883797515,2.997902058739044e-06,0.0014852617217376237,0.011321881962891666,0.0013155523817131125,0.00014505024770186694,0.00320494930926553,9.089152103095471e-06
186,1968.6,200.7648059533431,89.37941631350841,0.0,0.0,76.86629802961761,12.513118283891227,111.3853896398337,74.50799873235985,14.360830346086408,0.4374460980455777,0.017551632688321397,4.106328778813756e-05,-2.100603014324452e-06,0.033139615016727075,0.0045584984753521095,4.153086343965282e-06,0.0015191741978419415,0.01155545932785071,0.0013465015406805214,0.0001490431739816735,0.0032687991455737832,9.297679824403749e-06
187,1968.7,203.18343587779748,90.84780733027526,0.0,0.0,78.129114304037,12.718693026238594,112.3356285475213,75.72510412198332,14.602025622644819,0.44609757986177767,0.01786749017428305,4.175630786518999e-05,-6.267389197631315e-07,0.033785917149844705,0.004661315407765314,2.6331375666478107e-06,0.0015539196313562815,0.011793158799247382,0.00137807442261534,0.00015312988066415166,0.00333372851878803,9.509094917185228e-06
188,1968.8,205.62997643791215,92.33462717610246,0.0,0.0,79.40777937144851,12.926847804654404,113.29534926180885,76.95731305365828,14.846377321140158,0.45489398948561743,0.018187955666285952,4.2458471912540335e-05,1.4913050143755992e-06,0.03444284333796462,0.004766131722684599,4.328011874441994e-07,0.0015893898863835762,0.012035038546574716,0.001410281733996002,0.0001573122549420093,0.003399751706283232,9.724385947134649e-06
189,1968.9,208.1046444493527,93.84001377059931,0.0,0.0,80.70241184271582,13.137601927883962,114.26463067875278,78.20473491381908,15.093911777167676,0.4638372163772128,0.018513073465595255,4.316985713833555e-05,1.6098394441474102e-06,0.03511052708872202,0.0048729951125003855,3.4699868940350874e-07,0.0016254290693427482,0.012281157245378886,0.001443134325420471,0.0001615922163433334,0.0034668831063040984,9.944911193505299e-06
190,1969.0,210.60765672776174,95.36410529657822,0.0,0.0,82.01313055505761,13.350974741521023,115.243551431183,79.46747924864069,15.344655411639328,0.4729291656637036,0.018842887992400047,4.389054099712281e-05,5.494479782971897e-07,0.03578910290217387,0.004981934269497063,1.5082160322291287e-06,0.0016621006985565046,0.012531574077573982,0.0014766431926940987,0.00016597171716550653,0.0035351372383502946,1.0170341795006222e-05
191,1969.1,213.1392300887983,96.9070402001129,0.0,0.0,83.34005457209744,13.566985628015884,116.23218988868508,80.74565576399011,15.598634730832586,0.4821717581892777,0.019177443785002107,4.46206011898621e-05,-1.7877136075201767e-06,0.03647870627227306,0.0050929834480834225,4.019902801403952e-06,0.00169941031237518,0.012786348731751504,0.0015108194779162537,0.0001704527429125259,0.0036045287435638685,1.0400797336698316e-05
192,1969.2,215.6995813481227,98.46895719051615,0.0,0.0,84.68330318384429,13.785654006672333,117.23062415760612,82.03937432531083,15.855876326427168,0.49156693056501777,0.01951678549901173,4.536011566389788e-05,-3.9768664482222977e-07,0.03717947368832313,0.005206148732540849,2.5918734632394665e-06,0.0017376865072561785,0.01304554140347098,0.0015456744705638664,0.00017503731273548308,0.003675072385115137,1.0633912351299369e-05
193,1969.3,218.288927321376,100.04999524031854,0.0,0.0,86.04299590667428,14.006999333644666,118.23893208105709,83.34874495750739,16.11640687554176,0.5011166352187556,0.01986095790655691,4.6109162612938226e-05,1.9712449969346505e-07,0.03789154263642785,0.005321490011357211,2.0052306792172363e-06,0.001776655082418937,0.013309212795537258,0.0015812196085725435,0.0001797274798762872,0.003746783048588525,1.0871964262352223e-05
194,1969.4,220.9074848242242,101.65029358530865,0.0,0.0,87.41925248336581,14.231041101943282,119.25719123891514,84.6738778448825,16.380253140780205,0.5108228404451667,0.020210005895513992,4.686782047705781e-05,3.3062012063859524e-06,0.03861505160095232,0.0054390237105958516,-1.2388065088851806e-06,0.001816537692067271,0.013577424118270986,0.001617466479416068,0.00018452533211473472,0.0038196757423700003,1.1113415155932698e-05
195,1969.5,223.55547067230955,103.26999172447582,0.0,0.0,88.81219288304958,14.457798841426682,120.28547894783328,86.01488333099147,16.647441970262495,0.5206875304555543,0.02056397446873976,4.7636167942668516e-05,2.116325920387236e-06,0.03935014006595524,0.005558823408355041,6.271652180920313e-08,0.0018569154519221353,0.01385023708975745,0.0016544268211822466,0.00018943299221865203,0.0038937655980320306,1.1361660603653704e-05
196,1969.6,226.2331016812923,104.9092294200822,0.0,0.0,90.22193730127113,14.68729211881157,121.3238722612095,87.3718719186068,16.918000297675285,0.5307127054279919,0.0209229087433286,4.8414283942535304e-05,3.161125798930148e-07,0.04009694851664121,0.00568090426501654,2.0101993328530307e-06,0.0018980343233394952,0.014127713936092131,0.001692112523647486,0.00019445261839742614,0.003969067870721019,1.1614979857925314e-05
197,1969.7,228.94059466683103,106.56814669761089,0.0,0.0,91.64860615994576,14.919540537665595,122.37244796921945,88.74495426957697,17.191955142303996,0.5409003815572548,0.021286853949874424,4.9202247655750244e-05,-1.730827622218693e-06,0.04085561844079234,0.005805300507208138,4.21924043610026e-06,0.0019399299764524995,0.014409917391608072,0.0017305356293480408,0.00019958640475864692,0.004045597939543076,1.187327332654059e-05
198,1969.8,231.67816644456747,108.24688384577301,0.0,0.0,93.09232010736518,15.154563738408294,123.4312825987938,90.13424120473589,17.46933360907311,0.5512525911047697,0.021655855431745266,5.000013850773582e-05,-2.5851541475629297e-06,0.04162629233019477,0.005932040770698078,5.168175416924525e-06,0.001982706325781775,0.014696910699091209,0.0017697083346487029,0.00020483658176795362,0.004123371307949724,1.2135918214881902e-05
199,1969.9,234.446033830169,109.94558141654073,0.0,0.0,94.5532000182254,15.392381398315777,124.50045241362767,91.53984370383398,17.750162888590825,0.5617713824488227,0.02202995864437831,5.0808036170244404e-05,1.1590662824190623e-06,0.04240911368207867,0.006061143111405446,1.2562545522221827e-06,0.0020265919166731123,0.01498875760999049,0.0018096429908097966,0.0002102054167122035,0.004202403604125377,1.2401334438467727e-05
200,1970.0,237.24441363927596,111.6643802250974,0.0,0.0,96.03136699358407,15.633013231513704,125.58003341417795,92.96187290539967,18.03447025718079,0.5724588201344253,0.022409209154574648,5.1626020561346344e-05,1.8587763304222034e-06,0.04320422700052737,0.006192687943401326,5.637409309502259e-07,0.0020711161347352265,0.015285522384606728,0.0018503521050502497,0.0002156952141656599,0.004282710581372163,1.267332679555673e-05
201,1970.1,240.07352268754858,113.40342134987327,0.0,0.0,97.52694236089137,15.87647898898234,126.67010133767444,94.40044010667222,18.32228307692708,0.5833169849235649,0.022793652639818602,5.245417184544028e-05,2.5304963604183073e-06,0.044011777797908644,0.006326696394601313,-9.84269930138678e-08,0.0021164832016964353,0.015587269792280202,0.0018918483416093933,0.00022130831645954444,0.004364308118497392,1.2950506938264358e-05
202,1970.2,242.9335777906472,115.16284613255183,0.0,0.0,99.04004767399498,16.122798458557355,127.77073165809446,95.8556567635112,18.613628795713964,0.5943479738452313,0.02318333488760037,5.329257043325937e-05,8.304289517267242e-07,0.044831912596284586,0.006463220079919025,1.7476269038239247e-06,0.0021625582337293277,0.015894065111560628,0.0019341445228052145,0.0002270471041546511,0.0044472122201993005,1.3234099470591365e-05
203,1970.3,245.82479576421224,116.94279617800271,0.0,0.0,100.57080471308271,16.371991464920487,128.8819995862087,97.32763449024296,18.90853494725549,0.6055539002454552,0.02357830179474968,5.414129698184269e-05,-8.855132525538534e-07,0.04566477892881611,0.006602284731417457,3.6112368899195916e-06,0.0022095039693682986,0.01620597413036602,0.0019772536300899065,0.00023291399651712716,0.004531439017452665,1.3523039958958022e-05
204,1970.4,248.74739342391084,118.7434133543946,0.0,0.0,102.1193354847798,16.62407786961535,130.00398006951542,98.81648505966015,19.207029151150834,0.6169368938376258,0.02397859936679002,5.5000432394591725e-05,-1.2776322021546314e-06,0.04651052534118279,0.00674392223153197,4.076081200610361e-06,0.002257418994303665,0.016523063146138176,0.0020211888051036866,0.00023891145199754783,0.004617004767896441,1.3816760165716897e-05
205,1970.5,251.70158758538452,120.56483979308601,0.0,0.0,103.68576222205441,16.879077571032145,131.1367477922977,100.32232040283253,19.5091391129074,0.6284991007524421,0.02438427371729041,5.5870057821226674e-05,2.838333314779894e-06,0.04736930139296983,0.006888154585374267,-2.2423734605330427e-07,0.0023065188091022405,0.01684539896597709,0.002065963350724457,0.00024504196871294914,0.0047039258562184445,1.4113794072355918e-05
206,1970.6,254.68759506429274,122.40721788866539,0.0,0.0,105.27020738425273,17.13701050441325,132.28037717562648,101.84525260904404,19.81489262398583,0.6402426835882656,0.02479537106724131,5.675025465781697e-05,2.182003843179195e-06,0.04824125765907979,0.007035074107773661,5.215246600958766e-07,0.0023562301618967317,0.017173048906775866,0.0021115907321161776,0.0002513080849322096,0.0047922187945429635,1.441875040082133e-05
207,1970.7,257.70563267629694,124.27069029900018,0.0,0.0,106.87279365714069,17.39789664186012,133.43494237729578,103.38539392573932,20.124317561845555,0.6521698214612428,0.025211937744432488,5.764110454680144e-05,1.7369765591939719e-06,0.049126545731120914,0.007184693648349181,1.0447089676347427e-06,0.0024068827768778975,0.017506080795338493,0.0021580845777735007,0.00025771237956443593,0.004881900222816494,1.47292884417795e-05
208,1970.8,260.7559172370362,126.15539994518461,0.0,0.0,108.49364395285932,17.661755992325954,134.60051729185057,104.94285675838313,20.437441889975776,0.664282710055433,0.025634020182841406,5.854268937698536e-05,1.8371397424671196e-07,0.050025318218791553,0.007337061845738195,2.7403426964993523e-06,0.0024584076069326766,0.017844562968487736,0.002205458680563584,0.00026425747265047264,0.004972986909193419,1.5046139896133965e-05
209,1970.9,263.8386655621785,128.06149001152593,0.0,0.0,110.13288140991291,17.928608601613742,135.77717555065118,106.51775367035094,20.75429365793296,0.6765835616732359,0.02606166492204068,5.945509128354309e-05,-2.0209135544343355e-06,0.050937728751280435,0.0074922178557432426,5.125431472601448e-06,0.0025108482112593386,0.018188564273170806,0.0022537269987661624,0.00027094602585768523,0.005065495750423735,1.536917192616608e-05
210,1971.0,266.95409446736346,129.9891039455871,0.0,0.0,111.79062939320542,18.198474552382272,136.96499052177535,108.11019738287132,21.074901001384518,0.6890746052854174,0.026494918606601976,6.037839264804552e-05,3.1946943194684576e-07,0.051863931978632365,0.007650174750294464,2.706367682913449e-06,0.0025645482991883285,0.018538154066544337,0.002302903657109199,0.00027778074297763047,0.005159443772237722,1.5695943321153407e-05
211,1971.1,270.1024207682521,131.93838545814674,0.0,0.0,113.46701149400673,18.471373964140632,138.16403531010445,109.72030077489428,21.39929214214245,0.7017580865815773,0.02693382798552399,6.131267609846725e-05,1.0764969398212848e-06,0.05280408357314136,0.007811009539174863,1.9620808089826354e-06,0.002619134981443094,0.018893402216061696,0.0023530029478033084,0.0002847643704270616,0.005254848129733785,1.6029532206780662e-05
212,1971.2,273.28386128050516,133.90947852326016,0.0,0.0,115.16215153000424,18.747326993256504,139.37438275724404,111.34817688304764,21.727495388209935,0.7146362680203547,0.02737843991166057,6.225802450921805e-05,3.625175228948303e-06,0.05375834023071903,0.007974746459526729,-6.754818223146093e-07,0.0026748370396614037,0.019254379099543376,0.0024040393315722204,0.0002918996977518767,0.005351726107764202,1.6368387039800593e-05
213,1971.3,276.4986328197626,135.90252737816436,0.0,0.0,116.87617354522166,19.0263538329431,140.59610544159742,112.99393890146065,22.059539133805977,0.7277114288796517,0.027828801341158244,6.321452100112436e-05,3.1832051225925157e-06,0.05472685967225858,0.008141455943438384,-1.5045483871298697e-07,0.002731367135175334,0.019621155605238232,0.0024560274386803585,0.00029918955813415114,0.005450095121320861,1.6714932218032297e-05
214,1971.4,279.74695220169275,137.91767652336836,0.0,0.0,118.6092018100971,19.30847471327169,141.8292756783235,114.65770018174466,22.395451859417108,0.7409858653071583,0.028284959332913095,6.418224894148379e-05,2.5368706662253945e-07,0.05570980064501703,0.008311179292777304,3.0052932251023107e-06,0.0027887726358541243,0.01999380313188463,0.002508982069958638,0.0003066368289024127,0.005549972715923218,1.7069017798059713e-05
215,1971.5,283.02903624193414,139.9550707226122,0.0,0.0,120.36136082144688,19.59370990116582,143.073965519321,116.33957423286283,22.7352621318289,0.754461890370462,0.028746961048021866,6.516129194406805e-05,-1.6117428807381971e-06,0.0567073229239607,0.008483941216985863,5.036976580257099e-06,0.0028472940401915708,0.020372393588750096,0.00256291819782564,0.00031424443204474165,0.005651376568002974,1.7429009470678065e-05
216,1971.6,286.34510175614884,142.01485500285918,0.0,0.0,122.13277530245954,19.882079700400435,144.33024675328863,118.03967472102714,23.07899860416372,0.7681418341076272,0.02921485374925746,6.615173386914193e-05,-1.565446044462117e-06,0.05771958731314046,0.00865978207149869,5.048480407344205e-06,0.002907000885105685,0.020756999395675584,0.0026178509673075974,0.00032201533472518056,0.005754324485292164,1.779459163302124e-05
217,1971.7,289.69536555999787,144.09717465433098,0.0,0.0,123.92357020272522,20.173604451606504,145.59819090566555,119.75811546963253,23.426690015923185,0.7820280435774822,0.02968868480054289,6.715365882349553e-05,1.8276983274128797e-06,0.058746755647040634,0.008838739416595395,1.5226028547631411e-06,0.0029680000739943225,0.021147693483102904,0.0026737956970542564,0.0003299525498030345,0.005858834407208998,1.8165163542007156e-05
218,1971.8,293.08004446911974,146.20217523047725,0.0,0.0,125.73387069821122,20.468304532267027,146.87786923864084,121.49501045913715,23.778365193021703,0.7961228829099305,0.030168501666433884,6.816715116045586e-05,2.3755158908342675e-06,0.05978899079192426,0.009020894053400251,1.0057322327558782e-06,0.0030299159423814058,0.021544549292093824,0.0027307678803517137,0.00033805913635520543,0.005964924405243707,1.854384217586528e-05
219,1971.9,296.4993552991836,148.33000254797113,0.0,0.0,127.56380219125604,20.76620035671617,148.1693527512107,123.2504738269604,24.134053047824217,0.8104287333565853,0.03065435191162083,6.919229547991308e-05,2.4009392075939486e-06,0.060846456647197726,0.00920627957055534,1.0420706003102167e-06,0.003092911955973647,0.021947640774350442,0.0027887831861335933,0.00034633820020174506,0.006072612683346797,1.892959645786869e-05
220,1972.0,299.953514865827,150.4808026867209,0.0,0.0,129.41349031058067,21.06731237614112,149.4727121791043,125.02461986739937,24.49378257918474,0.8249479933409547,0.031146283200422696,7.022917662834216e-05,3.319759673698431e-07,0.06191931814673665,0.009394951889004464,3.2935416688382287e-06,0.0031569052471900182,0.022357042392214154,0.0028478574599872693,0.0003547928944341601,0.006181917578313743,1.9323294359448286e-05
221,1972.1,303.4427399847127,152.65472198989696,0.0,0.0,131.28306091131216,21.371661078585795,150.7880179948138,126.81756303155575,24.857582872488706,0.839683078509124,0.03164434329630598,7.127787969884495e-05,-3.720314645853711e-07,0.063007741260244,0.009586939245479225,4.102933163088112e-06,0.0032221315838585167,0.022772829118670655,0.002908006725159031,0.0003634264199470155,0.006292857560173385,1.9723353367817603e-05
222,1972.2,306.96724747150176,154.85190706387348,0.0,0.0,133.1726400749319,21.67926698894249,152.11534040762623,128.6294179271897,25.225483099681856,0.8546364217801345,0.032148580061400533,7.233849003115676e-05,-4.855899237035727e-07,0.06411189299458085,0.009782294114637324,4.289065870090506e-06,0.0032885589517685477,0.023195076437338494,0.002969247183554949,0.0003722420259723543,0.006405451232573911,2.013025518423855e-05
223,1972.3,310.52725414183254,157.072504778283,0.0,0.0,135.08235410932406,21.990150668959828,153.4547493635474,130.46029931867304,25.59751251931503,0.8698104733963749,0.03265904145602313,7.341109321168452e-05,1.7106505762697623e-06,0.06523194139509268,0.009981055512497828,2.03425073906934e-06,0.003356313370915801,0.023623860342450034,0.0030315952167386225,0.0003812430106171151,0.006519717333168839,2.054326749125521e-05
224,1972.4,314.1229768113737,159.3166622660023,0.0,0.0,137.01232954876278,22.304332717240527,154.80631454536942,132.31032212688058,25.97370047658063,0.885207700974325,0.033175775538220556,7.449577507354455e-05,2.1553933425673286e-06,0.06636805554695815,0.01018329536715721,1.6321088565485321e-06,0.0034251551809311733,0.024059257338834864,0.0030950673869273265,0.0003904327214037407,0.006635674734005618,2.096447591750882e-05
225,1972.5,317.7546322957644,161.5845269231221,0.0,0.0,138.96269315388594,22.62183376923729,156.17010537264005,134.17960142906975,26.354076403344475,0.9008305895548188,0.033698830463303124,7.559262169656974e-05,1.8146828338390832e-06,0.06752040557649575,0.010389057957721513,2.061347284215959e-06,0.0034951631095143103,0.024501344441881713,0.0031596804379829583,0.00039981455581346184,0.0067533424419103935,2.139351758681292e-05
226,1972.6,321.42243741066505,163.87624640898616,0.0,0.0,140.93357191172905,22.942674497258274,157.54619100167622,136.06825245881777,26.738669818189564,0.9166816416538264,0.03422825448340257,7.670171940735787e-05,2.4365676297820823e-07,0.06868916265250583,0.010598395995279977,3.7922863091912345e-06,0.003566326779503573,0.024950199177508202,0.0032254512964020503,0.0004093919618328634,0.0068727395988767495,2.1830718322070455e-05
227,1972.7,325.12660897173885,166.19196864616882,0.0,0.0,142.9250930357062,23.266875610463845,158.9346403255673,137.97639060590802,27.127510326449666,0.9327633773129222,0.03476409594702643,7.782315477930145e-05,9.172893641787097e-07,0.06987449898758327,0.01081134075446092,3.1511880799812958e-06,0.0036388841075479473,0.02540589958211405,0.0032923970723012955,0.0004191684385032054,0.006993885482451861,2.2274495117251665e-05
228,1972.8,328.8673637946228,168.53184182044214,0.0,0.0,144.93738396558123,23.594457854862135,160.3355219741779,139.90413141620758,27.52062762024132,0.949078334149752,0.03530640329861893,7.895701463259807e-05,2.3179689769383225e-06,0.07107658783942616,0.011027952018840355,1.742485605527181e-06,0.0037127572139194565,0.025868524202527245,0.003360535060399901,0.000429147536472689,0.007116799506122646,2.2725698944063688e-05
229,1972.9,332.6449186949878,170.89601438089596,0.0,0.0,146.9705723675717,23.925442013325707,161.74890431408852,141.8515905916742,27.918051478518766,0.9656290674088955,0.03585522507814173,8.010338603433319e-05,3.731622327193758e-06,0.07229560351216904,0.011248285604674344,3.21109746527725e-07,0.003787919276430202,0.026338152095954352,0.003429882741000401,0.0004393328585518934,0.0072415012197047605,2.3184790455581466e-05
